# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
12/04/2024 00:00:00,Class A,219002418,55.248012,14.836027,Under way using engine,,0.0,278.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219000895,57.592318,9.956903,Unknown value,0.0,0.0,93.0,12,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,255806119,57.271277,8.648747,Under way using engine,0.0,7.9,236.7,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2655140,56.053638,12.707640,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2655140,56.053638,12.707640,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2655140,56.053638,12.707640,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219016683,56.803700,9.021798,Under way using engine,0.0,0.0,337.6,320,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2655140,56.053638,12.707640,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,636023430,56.143653,10.224223,Moored,0.0,0.0,185.5,56,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219777000,55.478828,8.419227,Restricted maneuverability,0.0,0.0,308.8,244,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219025783,56.165968,10.220458,Unknown value,,0.0,339.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,265573150,57.699520,11.666955,Under way using engine,0.0,0.0,322.9,243,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,AtoN,992111931,54.966755,7.784453,Unknown value,,,,,Unknown,Unknown,BU1 WINDFARM,Undefined,,11,8,Surveyed,,Unknown,,AIS,4,4,4,7
12/04/2024 00:00:00,Class A,266262000,54.412650,12.118835,Under way using engine,0.0,19.8,79.0,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,311055300,57.801140,10.621437,Under way using engine,0.0,14.5,94.9,100,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219013885,57.718065,10.586492,Engaged in fishing,0.0,0.0,51.7,232,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,244181000,54.641832,11.362333,Under way using engine,0.0,0.0,306.9,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,265026000,57.119067,8.592450,Engaged in fishing,0.0,0.0,221.1,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,244181000,54.641832,11.362333,Under way using engine,0.0,0.0,306.9,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,311055300,57.801140,10.621437,Under way using engine,0.0,14.5,94.9,100,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,311055300,57.801140,10.621437,Under way using engine,0.0,14.5,94.9,100,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,244181000,54.641832,11.362333,Under way using engine,0.0,0.0,306.9,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2573115,59.235260,9.699197,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2573115,59.235260,9.699197,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2573115,59.235260,9.699197,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Base Station,2573115,59.235260,9.699197,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219003141,55.721053,11.708695,Under way using engine,0.0,0.0,7.2,219,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219003141,55.721053,11.708695,Under way using engine,0.0,0.0,7.2,219,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,209864000,54.773872,13.978087,Under way using engine,0.0,12.9,171.8,175,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219015103,56.698352,8.219377,Engaged in fishing,0.0,0.0,314.9,340,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,265754450,55.993298,12.744438,Under way using engine,0.0,0.0,313.8,68,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,211255580,54.501328,8.702535,Under way using engine,0.0,0.0,230.2,41,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219000881,54.751252,10.670553,Unknown value,,0.0,331.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219018172,56.152687,10.253425,Under way using engine,0.0,0.0,313.9,22,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219000881,54.751252,10.670553,Unknown value,,0.0,331.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,219018172,56.152687,10.253425,Under way using engine,0.0,0.0,313.9,22,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,209989000,55.499307,15.353513,Under way using engine,0.0,10.3,71.7,72,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,209989000,55.499307,15.353513,Under way using engine,0.0,10.3,71.7,72,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class B,219003948,55.594600,12.679502,Unknown value,,0.1,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,266139000,56.929208,12.351753,Engaged in fishing,0.0,0.0,306.5,98,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,220257000,57.121040,8.599228,Unknown value,,0.0,326.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,305224000,57.876560,8.886172,Under way using engine,0.0,8.2,267.7,273,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,305224000,57.876560,8.886172,Under way using engine,0.0,8.2,267.7,273,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:00,Class A,636023274,55.856157,9.867287,Moored,0.0,0.0,216.3,101,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219030053,57.058245,9.900797,Unknown value,,0.1,340.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266475000,57.364025,9.046042,Under way using engine,0.0,14.0,59.2,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219008746,56.609247,10.300507,Restricted maneuverability,0.0,0.0,327.0,153,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2573135,58.066667,7.983333,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,220345000,57.648877,9.831398,Engaged in fishing,0.0,5.8,301.3,292,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219004896,55.058713,10.619090,Under way using engine,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219004896,55.058713,10.619090,Under way using engine,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2655185,56.226937,14.775318,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219941000,56.653940,7.860602,Under way using engine,0.0,6.1,254.6,254,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,220345000,57.648877,9.831398,Engaged in fishing,0.0,5.8,301.3,292,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,211215730,54.170037,9.433687,Under way using engine,0.0,6.4,240.0,240,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,255806462,56.346432,12.127362,Under way using engine,0.0,11.3,145.9,144,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,636022445,55.248612,12.853817,Under way using engine,-2.9,15.1,106.3,108,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,255806462,56.346432,12.127362,Under way using engine,0.0,11.3,145.9,144,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,255806462,56.346432,12.127362,Under way using engine,0.0,11.3,145.9,144,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219032007,54.364240,10.162862,Under way using engine,0.0,3.1,259.1,261,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,220278000,57.491945,10.505398,Engaged in fishing,0.0,0.0,178.9,147,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2573125,58.433333,8.766667,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2573125,58.433333,8.766667,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,209610000,54.943153,10.256367,Moored,0.0,0.0,0.1,282,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219000618,55.473335,8.425422,Under way using engine,0.0,0.0,145.0,242,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,305967000,55.824188,12.670208,Under way using engine,0.0,10.6,172.7,173,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,255805883,54.604597,12.354133,Under way using engine,0.0,13.0,55.7,58,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266343000,55.928325,10.973552,Under way using engine,0.0,17.3,39.0,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,209610000,54.943153,10.256367,Moored,0.0,0.0,0.1,282,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2573125,58.433333,8.766667,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219007781,57.587053,10.938590,Unknown value,0.0,,,219,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219006092,57.593197,9.962635,Under way using engine,0.0,0.0,290.8,126,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219006092,57.593197,9.962635,Under way using engine,0.0,0.0,290.8,126,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266343000,55.928325,10.973552,Under way using engine,0.0,17.3,39.0,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219016759,91.000000,0.000000,Under way using engine,,,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,257211000,54.534310,10.437100,Under way using engine,0.0,8.7,245.4,244,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,2190045,55.471847,8.423405,Unknown value,,0.0,323.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,2190045,55.471847,8.423405,Unknown value,,0.0,323.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,2190045,55.471847,8.423405,Unknown value,,0.0,323.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,230645000,55.140033,14.157738,Under way using engine,1.1,10.3,220.1,220,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,257211000,54.534310,10.437100,Under way using engine,0.0,8.7,245.4,244,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,257211000,54.534310,10.437100,Under way using engine,0.0,8.7,245.4,244,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,265002000,56.224013,11.995695,Under way using engine,0.0,11.3,101.5,101,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,265002000,56.224013,11.995695,Under way using engine,0.0,11.3,101.5,101,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,265002000,56.224013,11.995695,Under way using engine,0.0,11.3,101.5,101,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219014851,56.092113,8.065823,Engaged in fishing,,3.4,173.6,174,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,259110000,58.253883,9.484820,Under way using engine,0.0,7.9,26.5,27,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,259110000,58.253883,9.484820,Under way using engine,0.0,7.9,26.5,27,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,259110000,58.253883,9.484820,Under way using engine,0.0,7.9,26.5,27,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2190047,55.697250,12.613717,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,255806081,57.839300,10.838338,Under way using engine,0.0,14.9,295.1,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,255806081,57.839300,10.838338,Under way using engine,0.0,14.9,295.1,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2655125,56.174227,15.601643,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,304274000,54.583693,11.237672,Under way using engine,0.0,7.9,285.1,288,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,AtoN,992111970,54.520000,7.735000,Unknown value,,,,,Unknown,Unknown,AMRUMBANK PLATFORM,Undefined,,47,58,Surveyed,,Unknown,,AIS,11,47,33,14
12/04/2024 00:00:01,Class A,354294000,55.965500,6.729775,Under way using engine,0.0,17.8,36.8,37,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,209488000,57.636400,10.604098,At anchor,0.0,0.0,316.1,218,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,209488000,57.636400,10.604098,At anchor,0.0,0.0,316.1,218,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219004266,56.000048,8.130002,Unknown value,0.0,0.0,354.0,303,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219023834,54.933898,10.833645,Under way using engine,0.0,0.0,316.4,299,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2190047,55.697250,12.613717,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2190047,55.697250,12.613717,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266186000,57.573507,11.777322,Engaged in fishing,0.0,0.0,8.7,18,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,215031000,54.781352,12.746923,Under way using engine,0.0,9.4,234.0,234,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219023834,54.933898,10.833645,Under way using engine,0.0,0.0,316.4,299,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266475000,57.364025,9.046042,Under way using engine,0.0,14.0,59.2,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266475000,57.364025,9.046042,Under way using engine,0.0,14.0,59.2,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219015579,91.000000,0.000000,Unknown value,,,,,7625433,OWAX2,LOKE R,Tug,,8,23,GPS,3.0,GRENAA,07/04/2024 14:00:00,AIS,9,14,4,4
12/04/2024 00:00:01,Class A,219001553,57.321768,11.127448,Engaged in fishing,0.0,0.0,143.1,307,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,266475000,57.364025,9.046042,Under way using engine,0.0,14.0,59.2,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,AtoN,992111923,54.949617,13.083867,Unknown value,,,,,Unknown,Unknown,BALTIC2 WINDFARM SW,Undefined,,12,8,Surveyed,,Unknown,,AIS,4,4,4,8
12/04/2024 00:00:01,Class A,219001553,57.321768,11.127448,Engaged in fishing,0.0,0.0,143.1,307,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,257088050,57.119253,8.593290,Under way using engine,0.0,0.0,306.9,323,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219022000,57.910218,9.899577,Engaged in fishing,0.0,5.4,281.4,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219022000,57.910218,9.899577,Engaged in fishing,0.0,5.4,281.4,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219013485,57.496255,10.501072,Engaged in fishing,0.0,0.0,329.8,48,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,636092737,56.922948,7.791967,Under way using engine,0.0,10.9,212.7,216,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219013485,57.496255,10.501072,Engaged in fishing,0.0,0.0,329.8,48,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,211551940,54.730933,8.690262,Moored,0.0,0.0,159.2,306,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,477711300,53.854683,9.011033,Under way using engine,0.0,13.3,73.0,69,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219006092,57.593197,9.962635,Under way using engine,0.0,0.0,290.8,126,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2573135,58.066667,7.983333,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,636092737,56.922948,7.791967,Under way using engine,0.0,10.9,212.7,216,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219005732,57.717900,10.586288,Engaged in fishing,0.0,0.0,,128,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,244519000,54.441363,12.171122,Under way using engine,23.6,16.2,226.2,235,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219002358,55.211485,11.197922,Under way using engine,0.0,0.0,323.7,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219004596,57.593617,9.956978,Unknown value,0.0,0.0,349.0,228,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219004596,57.593617,9.956978,Unknown value,0.0,0.0,349.0,228,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219449000,56.345610,11.053787,Restricted maneuverability,0.0,0.0,276.3,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219449000,56.345610,11.053787,Restricted maneuverability,0.0,0.0,276.3,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219449000,56.345610,11.053787,Restricted maneuverability,0.0,0.0,276.3,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219002358,55.211485,11.197922,Under way using engine,0.0,0.0,323.7,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,246064000,55.430087,14.675128,Under way using engine,0.0,10.5,29.0,30,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,231800000,55.293050,12.745067,Under way using engine,-2.2,7.4,290.3,290,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219033013,55.972172,11.370577,Under way using engine,0.0,0.0,210.6,198,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,231800000,55.293050,12.745067,Under way using engine,-2.2,7.4,290.3,290,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,246064000,55.430087,14.675128,Under way using engine,0.0,10.5,29.0,30,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,265675250,57.682112,11.870047,Under way using engine,0.0,0.1,195.8,252,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,Class A,219033013,55.972172,11.370577,Under way using engine,0.0,0.0,210.6,198,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:01,AtoN,992111971,54.538833,7.641017,Unknown value,,,,,Unknown,Unknown,AMRUMBANKNW WINDFARM,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:01,AtoN,992111933,55.009038,7.739530,Unknown value,,,,,Unknown,Unknown,BU33 WINDFARM,Undefined,,11,8,Surveyed,,Unknown,,AIS,4,4,4,7
12/04/2024 00:00:01,Class A,314544000,56.254027,11.080967,Under way using engine,0.0,10.2,180.0,178,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
